num_threads,length,parallel_scan_time,sequential_scan_time
1,1000000,0.205857
2,1000000,2.16045
3,1000000,2.39477
4,1000000,2.81334
5,1000000,3.19392
6,1000000,3.26852
7,1000000,3.48282
8,1000000,3.71722
9,1000000,3.51762
10,1000000,3.70932
11,1000000,4.11528
12,1000000,4.09887
13,1000000,4.36639
14,1000000,4.33696
15,1000000,4.70685
16,1000000,4.76045
17,1000000,4.6758
18,1000000,4.71544
19,1000000,4.82359
20,1000000,4.68225
21,1000000,4.98011
22,1000000,4.92743
